experiment_id,template,question_id,question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,question_type,timestamp,experiment_timestamp,model_used,num_questions
final_targeted_20250707_075352,context_guided,394,The region spans starting at islands found in which body of water?,Pacific Ocean,ocean,0.0,0.6666666666666666,0.5,1,SQuAD baseline,2025-07-07T08:02:04.780699,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,395,What type of landscapes other than geologic and natural ecosystem landscapes can be found in southern California?,topographic,desert,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:04.941314,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,396,The region spans which mountains other than the Transverse ranges?,Peninsular,the alaska mountains,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T08:02:05.090347,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,397,The mountain ranges tail off into what kind of geographical formation?,valleys,desert,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:05.231762,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,398,How many earthquakes does southern California experience in a year?,"10,000","about 10,000",0.0,0.6666666666666666,1.0,2,SQuAD baseline,2025-07-07T08:02:05.400631,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,399,"Generally speaking, what size are the earthquakes that hit southern California?",small,medium ( m ),0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T08:02:05.553345,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,400,What magnitude was the 1994 Northridge earthquake?,6.7,6.7,1.0,1.0,1.0,1,SQuAD baseline,2025-07-07T08:02:05.731376,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,401,What kind of destruction did the 1994 earthquake cause the most of in US history?,property damage,tsunamis,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:05.878326,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,402,How much was the 1994 earthquake estimated to have cost?,$20 billion,$15 billion,0.0,0.5,0.5,2,SQuAD baseline,2025-07-07T08:02:06.032735,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,403,Which fault can produce a magnitude earthquake of 8.0?,San Andreas,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T08:02:06.155111,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,404,What magnitude of earthquake can many faults produce?,6.7,the principle of explosion,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T08:02:06.318471,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,405,"Other than the San Jacinto Fault, and the Elsinore Fault, name one other fault.",Puente Hills,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T08:02:06.480350,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,406,Which organization released a California Earthquake forecast?,USGS,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T08:02:06.601103,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,407,The earthquake forecast models what features of earthquakes in California?,occurrence,urban seismic risk,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T08:02:06.747928,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,408,"Southern California's distinctive regions are divided culturally, politically and what other trait?",economically,cultural,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:06.871380,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,409,"Outside of national recognition, what other kind of recognition do some of the cities get?",global,community recognition,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T08:02:07.038528,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,410,Cities that anchor the regions are often the hub for what kind of activity?,economic,cities that anchor the regions,0.0,0.0,0.0,5,SQuAD baseline,2025-07-07T08:02:07.207135,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,411,"Southern California had a population of 22,680,010 according to the census from which year?",2010,april 1980,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T08:02:07.343167,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,412,What does southern California have a reputation for?,high growth rates,the `` southern california way '',0.0,0.0,0.0,6,SQuAD baseline,2025-07-07T08:02:07.529286,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,413,What is the state average growth rate?,10.0%,what is the state average growth rate,0.0,0.0,0.0,7,SQuAD baseline,2025-07-07T08:02:07.719069,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,414,What kind of economy did northern California start to grow in the 2000s?,tech-oriented,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T08:02:07.845902,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,415,Which region began to grow and assert itself in the 2000s?,Greater Sacramento,the north - east,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T08:02:08.005221,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,416,What is the name associated with the eight areas that make up a part of southern California?,Metropolitan Statistical Areas,what is southern california?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T08:02:08.218263,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,417,How many extended metropolitan areas are there?,two,two,1.0,1.0,1.0,1,SQuAD baseline,2025-07-07T08:02:08.384986,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,418,Each of the extended metropolitan areas has a population that exceeds what number?,five million,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T08:02:08.539462,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,419,What does the El Centro metropolitan area and San Diego-Carslbad-San Marcos metropolitan area form?,Southern Border Region,san diego - carslbad - san marcos metropolitan area,0.0,0.0,0.0,9,SQuAD baseline,2025-07-07T08:02:08.784299,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,420,What is the population of the Greater Los Angeles Area?,"17,786,419",what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T08:02:08.953446,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,421,What is the largest city in all of California?,Los Angeles,los angeles,1.0,1.0,1.0,2,SQuAD baseline,2025-07-07T08:02:09.092377,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,422,What is the population of the second largest city in California?,1.3 million,san diego,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T08:02:09.253418,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,423,"How many cities in southern California have over 200,000 residents?",twelve,four,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:09.378366,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,424,There are 34 cities in southern California that have a population exceeding what number?,"100,000",what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T08:02:09.537495,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,425,"Other than San Bernardino, which other developed southern Californian city is not in close proximity to the coast?",Riverside,city of san diego,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T08:02:09.712580,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,426,What resource is the economy of southern California depedent on?,petroleum,water,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:09.847827,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,427,Southern California is most famous for tourism and what notably named district?,Hollywood,2018,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:09.981822,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,428,The region was a leader in what event between 2001 - 2007?,the housing bubble,the european renaissance,0.0,0.3333333333333333,0.3333333333333333,3,SQuAD baseline,2025-07-07T08:02:10.158282,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,429,Southern California's economy can be described as one of the largest in the United States and what other characteristic?,diverse,the largest in the united states,0.0,0.0,0.0,6,SQuAD baseline,2025-07-07T08:02:10.330134,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,430,What was the effect of the housing crash on the region?,heavily impacted,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T08:02:10.492714,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,431,"Motion pictures, petroleum and aircraft manufacturing have been major industries since which decade?",1920s,1990s,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:10.640484,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,432,What characteristic best describes the agricultural regions that could be found?,richest,drought,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:10.779710,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,433,Which type of livestock was the argricultural region known for?,cattle,cattle,1.0,1.0,1.0,1,SQuAD baseline,2025-07-07T08:02:10.964195,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,434,"Outside of livestock, what else was considered a major industry in the agriculture regions?",citrus,agriculture,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:11.099704,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,435,What industry has managed to survive major military spending cutbacks?,aerospace,industry,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:11.233483,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,436,What type of district is southern California home to many of?,business,judicial,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:11.381935,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,437,What does CBD stand for?,Central business districts,costa rican colón,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T08:02:11.566647,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,438,"What is the only district in the CBD to not have ""downtown"" in it's name?",South Coast Metro,downtown,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:11.728915,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,439,Downtown Burbank is an example of what kind of district?,business,central business district,0.0,0.5,1.0,3,SQuAD baseline,2025-07-07T08:02:11.870298,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,440,Downtown Santa Monica and Downtown Glendale are a part of which area?,Los Angeles Area,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T08:02:12.032920,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,441,Warner Center is located in which area?,San Fernando Valley,the atlantic ocean,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T08:02:12.200155,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,442,Century City is an example of a district that belongs to which city?,Los Angeles,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T08:02:12.320818,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,443,The Sand Bernardino - Riverside area maintains what kind of district?,business,historical,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:12.454639,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,444,"Other than San Bernardino, what is the name of the other city that maintains the districts including University Town?",Riverside,san diego,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T08:02:12.605333,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,445,"Other than Downtown San Bernardino, and University Town, what is the name of another business district in the San Bernardino-Riverside area?",Hospitality Business/Financial Centre,the university district,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T08:02:12.799705,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,446,Which county is developing its business center?,Orange,county of lancashire,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T08:02:12.973744,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,447,Where are international corporations headquartered?,"University of California, Irvine",italy,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:13.159929,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,448,Jamboree Business Parks belongs to which business center?,West Irvine,business center,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T08:02:13.308981,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,449,What other business district does Orange County envelop outside of Downtown Santa Ana and Newport Center?,South Coast Metro,district of gastroenterology,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T08:02:13.472037,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,450,At what rate is Orange County developing its business centers?,rapidly,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T08:02:13.601519,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,451,What is the central business district of San Diego?,Downtown San Diego,the commercial and business center,0.0,0.0,0.0,5,SQuAD baseline,2025-07-07T08:02:13.766540,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,452,"Other than its main central  business district, where are the majority of San Diego's business districts located?",Northern San Diego,2018,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:13.894728,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,453,"Outside of Northern San Diego, which other region contains business districts?",North County,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T08:02:14.018257,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,454,University City is an example of a business district located in which city?,San Diego,university city,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T08:02:14.188533,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,455,What is the second busiest airport in the United States?,Los Angeles International Airport,los angeles international airport,1.0,1.0,1.0,4,SQuAD baseline,2025-07-07T08:02:14.359092,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,456,What is the metric they use to determine how busy airports are?,passenger volume,airport check - in,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T08:02:14.515571,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,457,What ranking in terms of busiest airports from international passenger volume is the Los Angeles International Airport?,third,second,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:14.645829,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,458,Which airport is home to the busiest single runway in the world?,San Diego International Airport,Roberts international airport,0.0,0.5714285714285715,0.5,3,SQuAD baseline,2025-07-07T08:02:14.812771,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,459,What is the world's busiest general aviation airport?,Van Nuys Airport,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T08:02:14.976677,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,460,What is the name of the commuter rail system?,Metrolink,metro,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:15.130629,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,461,How many lines does the commuter rail system have?,seven,150,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:15.284711,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,462,How many lines run out of Downtown Los Angeles?,Six,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T08:02:15.409971,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,463,"A single line connects San Bernardino, Riverside and what other county?",Orange,county of columbia,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T08:02:15.571491,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,464,What is the United States busiest commercial port?,Port of Los Angeles,port of houston,0.0,0.5714285714285715,0.5,3,SQuAD baseline,2025-07-07T08:02:15.733345,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,465,What is the second busiest container port in the United States?,Port of San Diego,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T08:02:15.854842,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,466,The Port of Long Beach belongs to which region of California?,Southern,baja california,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T08:02:16.022468,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,467,What is the moniker that is being used to describe the region's diversified technology?,The Tech Coast,knowledge,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:16.165176,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,468,What kind of universities is the region famous for?,research,university of european russia,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T08:02:16.358358,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,469,What kind of university is the California Institute of Technology?,private,research university,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T08:02:16.513294,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,470,How many campuses does the University of California have?,5,10,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:16.639887,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,471,How many campuses does the California State University have?,12,23,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:16.798915,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,472,The Los Angeles Rams are an example of what kind of sports team?,NFL,sports team,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T08:02:16.965353,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,473,The Los Angeles Clippers are a team belonging to which sport?,NBA,basketball,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:17.089169,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,474,The Los Angeles Angels of Anaheim are from which sport?,MLB,baseball,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:17.210291,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,475,What is the other NHL team aside from the Anaheim Ducks to reside in Southern California?,Los Angeles Kings,the,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:17.344810,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,476,What is the lone MLS team that belongs to southern California?,LA Galaxy,los angeles galaxy,0.0,0.4,0.5,3,SQuAD baseline,2025-07-07T08:02:17.510275,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,477,Which team was suspended from the MLS?,Chivas USA,boston red sox,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T08:02:17.686617,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,478,How many teams did Los Angeles used to have?,two,two,1.0,1.0,1.0,1,SQuAD baseline,2025-07-07T08:02:17.811540,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,479,Which year resulted in the suspension of one of the two soccer teams?,2014,2002,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:17.931789,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,480,What was the name of the stadium that the teams played in?,StubHub Center,stadium,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:18.086351,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,481,When is the suspended team scheduled to return?,2018,"january 3, 2018",0.0,0.5,1.0,3,SQuAD baseline,2025-07-07T08:02:18.258321,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,482,What other kind of sport is popular in southern California?,College,football,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:18.390684,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,483,The Bruins belong to which college?,UCLA,university of boston,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T08:02:18.559171,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,484,What is the name of the team from USC?,Trojans,trojans,1.0,1.0,1.0,1,SQuAD baseline,2025-07-07T08:02:18.709836,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,485,Which conference do the teams in southern California play in?,Pac-12,southern conference,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T08:02:18.852164,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,486,The two listed teams play for which NCAA group?,Division I,ncaa,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:19.002493,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,487,What is a growing sport in southern California?,Rugby,golf,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:19.128037,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,488,At which level of education is this sport becoming more popular?,high school,high - school,0.0,0.8,1.0,3,SQuAD baseline,2025-07-07T08:02:19.271998,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,489,What is rugby rapidly becoming with high schools?,an official school sport,the fundamental question,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T08:02:19.447050,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,490,What company was formed by the merger of Sky Television and British Satellite Broadcasting?,BSkyB,sky,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:19.678744,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,491,Who is the UK's largest digital subscription television company?,BSkyB,sky ltd.,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T08:02:19.830783,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,492,What year did BSkyB acquire Sky Italia?,2014,2014,1.0,1.0,1.0,1,SQuAD baseline,2025-07-07T08:02:19.953093,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,493,What is the name of the holding company for BSkyB?,Sky plc,bskyb holding company,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T08:02:20.119679,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,494,What is the name of the United Kingdom operation for BSkyB?,Sky UK Limited,kingdom of ireland,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T08:02:20.302881,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,495,What year was Setanta Sports awarded Primeier Leage rights to broadcast?,2006,1990s,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T08:02:20.459269,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,496,How many of the six total packages available to broadcasters was Setanta awarded?,two,two identical 2x2 pictures,0.0,0.4,1.0,4,SQuAD baseline,2025-07-07T08:02:20.670045,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,497,Who purhcased the remaining 4 pacakages available to broadcasters?,Sky,roger miller,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T08:02:20.832748,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,498,How much did Sky bid to win the 4 broadcast pacakges they bought?,£1.3bn,$4.06 billion,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T08:02:20.997100,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,context_guided,499,What consortium was BSkyB excluded from?,ONdigital,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T08:02:21.205551,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,0,What is the capital of France?,Paris,paris,1.0,1.0,1.0,1,Simple fact - retrieval should help,2025-07-07T08:02:21.346114,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,1,Who wrote Romeo and Juliet?,William Shakespeare,william shakespeare,1.0,1.0,1.0,2,Basic fact - retrieval should be clear,2025-07-07T08:02:21.502441,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,2,What is 2 plus 2?,4,what turns you on?,0.0,0.0,0.0,4,Simple math - should be straightforward,2025-07-07T08:02:21.668094,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,3,What is the largest planet?,Jupiter,greenwich,0.0,0.0,0.0,1,Simple factual lookup,2025-07-07T08:02:21.823625,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,4,What is photosynthesis?,process where plants make food from sunlight,to convert light energy into chemical energy,0.0,0.0,0.0,7,Knowledge synthesis should explain better,2025-07-07T08:02:22.006024,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,5,How do computers work?,they process information using electrical circuits,what turns you on?,0.0,0.0,0.0,4,Synthesis should give better explanation,2025-07-07T08:02:22.174374,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,6,What causes rain?,water evaporation and condensation in clouds,moisture,0.0,0.0,0.0,1,Process explanation benefits from synthesis,2025-07-07T08:02:22.326844,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,7,Name three colors,red blue green,red,0.0,0.5,0.3333333333333333,1,Clear instruction should structure answer,2025-07-07T08:02:22.449801,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,8,List two animals,cat dog,rodents,0.0,0.0,0.0,1,Clear instruction should help with listing,2025-07-07T08:02:22.585206,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,9,Give three examples of fruits,apple banana orange,apple,0.0,0.5,0.3333333333333333,1,Instruction following for lists,2025-07-07T08:02:22.746285,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,10,Why is water important?,essential for life and survival,why is water important?,0.0,0.0,0.0,4,Context should provide better reasoning,2025-07-07T08:02:22.913401,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,11,What makes plants green?,chlorophyll,chlorophyll,1.0,1.0,1.0,1,Context should identify specific cause,2025-07-07T08:02:23.054514,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,12,How do birds fly?,wings create lift and thrust,,0.0,0.0,0.0,0,Context should explain mechanism,2025-07-07T08:02:23.178560,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,13,Is the Earth round?,yes,is the earth round,0.0,0.0,0.0,4,Direct confidence should be clear,2025-07-07T08:02:23.347050,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,14,Do birds fly?,yes,,0.0,0.0,0.0,0,Direct answer should be confident,2025-07-07T08:02:23.470719,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,15,Is water wet?,yes,is water wet?,0.0,0.0,0.0,3,Simple yes/no should be direct,2025-07-07T08:02:23.626166,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,16,What are the primary colors?,red yellow blue,red,0.0,0.5,0.3333333333333333,1,Structure should organize the list,2025-07-07T08:02:23.747646,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,17,What are the seasons?,spring summer autumn winter,changes in weather,0.0,0.0,0.0,3,Structured listing should help,2025-07-07T08:02:23.914886,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,18,Name the days of the week,monday tuesday wednesday thursday friday saturday sunday,tuesday,0.0,0.25,0.14285714285714285,1,Sequential structure should benefit,2025-07-07T08:02:24.047147,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,confident_direct,19,In what country is Normandy located?,France,france,1.0,1.0,1.0,1,SQuAD baseline,2025-07-07T08:02:24.196199,20250707_080608,facebook/rag-token-nq,500
